"94";"0-09B";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"BALANZA MAGNETICA MARCA SARGEN WELCH CATALOGO 2339 CON BOBINA";;;"242";"1.2.4.3.1.3";"I060600042";"0.00"
"95";"0-09C";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CRONOMETRO DIGITAL MARCA ACUSPLIT";;;"243";"1.2.4.3.1.4";"I060600120";"0.00"
"96";"0-09D";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"DIAPAZON ESCALA COMPLETA";;;"242";"1.2.4.3.1.3";"I060200222";"0.00"
"97";"0-09E";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"ESPECTROSCOPIO DE GARDNER PECK MARCA GRIFFIN CON LAMPARA";;;"242";"1.2.4.3.1.3";"I060200276";"0.00"
"98";"0-09F";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"FUENTE DE PODER MARCA NUCLEO ELECTRONICA MODELO NE-20-1";;;"242";"1.2.4.3.1.3";"I090000234";"0.00"
"99";"0-09M";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"MODELO ANATOMICO DE VINIL (INTERCAMBIABLE)";;;"244";"1.2.4.3.1.5";"I090000822";"0.00"
"100";"0-09P";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"PSICOMETRO DE HONDA MARCA TAYLOR (PLANTELES 1 AL 6 ) (HIDROMETRO)";;;"242";"1.2.4.3.1.3";"I060200404";"0.00"
"101";"0-10A";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"APARATO CUENTA COLONIAS (TODAS MARCAS)";;;"244";"1.2.4.3.1.5";"I060200999";"0.00"
"102";"0-10C";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CUBA DE ONDAS MARCA cenco SARGENT WELCH";;;"242";"1.2.4.3.1.3";"I060200999";"0.00"
"103";"0-10E";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"ESPECTROSCOPIO DE BUNSEN KIRCHHOFF";;;"242";"1.2.4.3.1.3";"I060200274";"0.00"
"104";"0-10F";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"FUENTE DE PODER MARCA SILVANIA 5123";;;"242";"1.2.4.3.1.3";"I090000234";"0.00"
"105";"0-10M";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"MARCO DE PESAS DE 1 A 100 G. MARCA OHAUS";;;"242";"1.2.4.3.1.3";"I090000822";"0.00"
"106";"0-10P";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"PARRILLA DE CALENTAMIENTO DE 550 W. MARCA THERMOLINE MODELO 40550";;;"243";"1.2.4.3.1.4";"I060200999";"0.00"
"107";"0-10R";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"REFRACTOMETRO DE MANO, RANGO ALTO (58 A 92%) MARCA ERMA";;;"242";"1.2.4.3.1.3";"I060600470";"0.00"
"108";"0-11A";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"AUTOCLAVE VERTICAL";;;"244";"1.2.4.3.1.5";"I060200282";"0.00"
"109";"0-11B";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"BANO MARIA SEROLOGICO PARA 40 Y 80 TUBOS (TODAS MARCAS)";;;"242";"1.2.4.3.1.3";"I090000050";"0.00"
"110";"0-11C";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CENTRIFUGA DE MANO 2 X 15 (PARA 2 TUBOS DE 15 ML.)";;;"244";"1.2.4.3.1.5";"I060200172";"0.00"
"111";"0-11E";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"ESPECTROFOTOMETRO MARCA COLEMAN JR. II MODELO 6/20";;;"242";"1.2.4.3.1.3";"I060600190";"0.00"
